,source_IP,destination_IP,source_MAC,destination_MAC,source_Port,destination_Port
93,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
94,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
95,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
96,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
97,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
98,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
99,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
100,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
101,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
102,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
103,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
104,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
105,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
106,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51574,443
107,127.0.0.53,127.0.0.1,000000000000,000000000000,43528,53
108,127.0.0.53,127.0.0.1,000000000000,000000000000,43528,53
109,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
110,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
111,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
112,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
113,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
114,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
115,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
116,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
117,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
118,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
119,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
120,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
121,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
122,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
123,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
124,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
125,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
126,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
127,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
128,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
129,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
130,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
131,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
132,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
133,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
134,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
135,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
136,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
137,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
138,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
139,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
140,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
141,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
142,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
143,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
144,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
145,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
146,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
147,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
148,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
149,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
150,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
151,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
152,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
153,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
154,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
155,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
156,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
157,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
158,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
159,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
160,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
161,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
162,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
163,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
164,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
165,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
166,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
167,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
168,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
169,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
170,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
171,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
172,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
173,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
174,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
175,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
176,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
177,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
178,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
179,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
180,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
181,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
182,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
183,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
184,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
185,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
186,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
187,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
188,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
189,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
190,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
191,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
192,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
193,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
194,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
195,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
196,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
197,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
198,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
199,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
200,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
201,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
202,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
203,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
204,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
205,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
206,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51576,443
207,127.0.0.53,127.0.0.1,000000000000,000000000000,59186,53
208,127.0.0.53,127.0.0.1,000000000000,000000000000,59186,53
209,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
210,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
211,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
212,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
213,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
214,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
215,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
216,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
217,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
218,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
219,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
220,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
221,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
222,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
223,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
224,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
225,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
226,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
227,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
228,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
229,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
230,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
231,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
232,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
233,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
234,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
235,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
236,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
237,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
238,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
239,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
240,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
241,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
242,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
243,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
244,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
245,35.201.97.85,10.0.2.15,080027c52b39,525400123502,51578,443
